"","x"
"1",NA
"2",NA
"3",NA
"4",NA
"5",NA
"6",NA
"7",NA
"8",NA
"9",NA
"10",4.81516966822882
"11",1.58988290221994
"12",1.22232831698248
"13",2.93323014467482
"14",3.74452666044329
"15",3.66807447918083
"16",2.74941969009855
"17",1.10191312694982
"18",1.18203181532686
"19",2.89884201435382
"20",3.91852652474604
"21",3.61064737620145
"22",2.33201544288051
"23",0.730942671738993
"24",1.41682343623586
"25",2.73172896207992
"26",3.51051296596323
"27",3.561298347153
"28",2.71709010130894
"29",1.20503996473373
"30",1.17880654505612
"31",3.00231137309829
"32",4.08548358861326
"33",3.90323844363188
"34",2.65622809555851
"35",0.982973147664552
"36",1.34181851448874
"37",2.81514339614791
"38",3.65011531385745
"39",3.68383414673916
"40",2.72797982251901
"41",1.16568783873904
"42",1.1784605078674
"43",2.96655787199944
"44",3.89029335055005
"45",3.69117682536482
"46",2.51866669555028
"47",0.907795084008831
"48",1.33204942934714
"49",2.78522166245086
"50",3.61562580257032
"51",3.54342752221528
"52",2.58022028531992
"53",1.0810081326001
"54",1.23558509181578
"55",2.8765534797566
"56",3.8758813561482
"57",3.68758145099078
"58",2.5207668163669
"59",0.887038712980458
"60",1.31468427188877
"61",2.71316853709911
"62",3.55814637545446
"63",3.6000390677907
"64",2.68762258486922
"65",1.0852855908171
"66",1.30140914744617
"67",3.0419349072176
"68",3.99796387210255
"69",3.76323831351185
"70",2.5305622357544
"71",0.85594903316412
"72",1.49768683263318
"73",2.93705000231491
"74",3.69449029550863
"75",3.55238028638868
"76",2.55323214824595
"77",0.991645958167855
"78",1.348870866978
"79",3.08104200761429
"80",3.95856063602234
"81",3.68646954267783
"82",2.47615694313645
"83",0.908037522960313
"84",1.49234595869091
"85",2.91120242782815
"86",3.66273791035331
"87",3.50728708209489
"88",2.52468239820317
"89",1.09510133168257
"90",1.40986579353484
"91",2.92049749826747
"92",3.79261923251895
"93",3.46111919610614
"94",2.32189862564502
"95",0.791146088278061
"96",1.48322395407619
"97",2.87670012546707
"98",3.70001689912048
"99",3.62772888538069
"100",2.77668042205277
"101",1.49518873493275
"102",1.55178779427667
"103",3.03979933956776
"104",3.99382401295625
"105",3.82973733397957
"106",2.80652050991109
"107",1.63185459812797
"108",1.8210945573723
"109",2.93465542672879
"110",3.69435495857117
"111",3.65875949098297
"112",2.69172321583129
"113",1.23662786197757
"114",1.56397612531705
"115",3.09839671283914
"116",3.92587530204156
"117",3.64843449034856
"118",2.54249751269224
"119",1.19563862852373
"120",1.62922243734926
"121",2.90026861697374
"122",3.58407077624253
"123",3.44884997639598
"124",2.62308053635702
"125",1.50879899989129
"126",1.57945617527568
"127",2.98708864924734
"128",3.84748303984005
"129",3.6540173938969
"130",2.64392102070969
"131",1.60878066770498
"132",1.86476128649168
"133",3.1076422999046
"134",3.88267497974055
"135",3.97597525224599
"136",3.34322383320769
"137",2.77080581039174
"138",2.66751620779569
"139",3.61785550119244
"140",4.35485699564887
"141",4.40489378946633
"142",3.79207208247519
"143",2.94267665362414
"144",2.84068455959093
"145",3.53747728314201
"146",4.30710592106244
"147",4.19966792490705
"148",3.46253666970222
"149",2.48840122177001
"150",2.43746438786898
"151",3.37572530277979
"152",4.16679842202372
"153",4.10667942736101
"154",3.31561386674861
"155",2.35412584253182
"156",2.11148817057008
"157",2.88822193337243
"158",3.47134338077155
"159",3.40757899029565
"160",2.65039941647204
"161",1.53011099429182
"162",1.49937899481178
"163",3.01255520324376
"164",3.88134956603513
"165",3.56219749537999
"166",2.440532754477
"167",1.04198979831358
"168",1.55769790666602
"169",2.94396268227919
"170",3.60161762151005
"171",3.50575417598183
"172",2.52098347632214
"173",1.15922238189132
"174",1.43524930157499
"175",2.96841433385902
"176",3.74044040235883
"177",3.57458536412656
"178",2.90801074123259
"179",2.30923558302073
"180",2.70863975984244
"181",3.56318898278373
"182",4.41925226203625
"183",5.17854607458604
"184",5.52205807662078
"185",5.63452701195077
"186",5.84067538292045
"187",5.94439305783625
"188",6.35728835351918
"189",6.78105597596839
"190",6.28981303654918
"191",5.24208672164684
"192",4.77924998631744
"193",4.66977634699928
"194",5.09365272148258
"195",5.2503801162384
"196",4.31287211849498
"197",3.22678906987182
"198",2.4805108403563
"199",3.16268419040768
"200",3.99808954677748
"201",3.82840377145556
"202",2.85535885956118
"203",1.67415400658018
"204",1.73058440425872
"205",3.03157821367347
"206",3.7812088329519
"207",3.60864422141671
"208",2.70492305360833
"209",1.32647612961489
"210",1.55630069924446
"211",3.27244356770466
"212",4.12578555847641
"213",3.74212082964168
"214",2.56364265549638
"215",1.15895811868808
"216",1.68831924421195
"217",3.0873143373129
"218",3.82555130410611
"219",3.64517627647911
"220",2.58721608385378
"221",1.32033406181181
"222",1.66372124572742
"223",3.58628225513542
"224",4.56449342025053
"225",3.95926917710003
"226",2.51989376683302
"227",1.02010161600308
"228",2.08551294891208
"229",3.41645406087895
"230",4.04927581245722
"231",4.07521513623121
"232",3.59324666328012
"233",3.18719159632397
"234",2.94419540896656
"235",3.92404323042854
"236",4.97792076836541
"237",5.73673695131606
"238",5.98803038593423
"239",6.00717917735236
"240",5.04693260722347
"241",5.23359896875198
"242",5.80553193956726
"243",6.11704187128917
"244",6.59855364783224
"245",6.35274270125642
"246",5.79596778622076
"247",5.2116072347091
"248",5.64561939651176
"249",6.27620155756795
"250",6.3028396108684
"251",5.91073555677144
"252",4.83638727967522
"253",5.1406844251686
"254",5.43222541991062
"255",5.42786507403507
"256",5.68723387707796
"257",5.1384766033116
"258",4.706700111621
"259",4.58546579846812
"260",5.32051885953465
"261",5.93078149479243
"262",6.36597640532592
"263",6.18461943189651
"264",5.12266771631622
"265",5.58158968951721
"266",6.2525634150052
"267",6.98684140635106
"268",7.81513259202903
"269",7.37364594091602
"270",6.98004034432517
"271",6.7922197692492
"272",7.33700001571157
"273",8.19732911571901
"274",8.38002508962558
"275",7.71566867210447
"276",7.15087947270908
"277",6.94704493422693
"278",7.19152825527995
"279",7.6342106738533
"280",7.78329266334328
"281",6.97102599065305
"282",5.46603173417419
"283",4.92934581180821
"284",5.39910505693668
"285",6.07374059103446
"286",6.23399512823714
"287",5.63365013207081
"288",4.5957093815233
"289",4.52858305067814
"290",5.13791440635745
"291",5.81694665165479
"292",5.77049081525482
"293",5.38021733373531
"294",4.51053887711845
"295",4.28122162100273
"296",4.83460929079776
"297",5.06815021388618
"298",4.74117824148061
"299",3.36296942954215
"300",2.75788613253214
"301",3.43670825881901
"302",4.18368194116777
"303",4.46149857794963
"304",4.61666963005093
"305",4.51519378705137
"306",4.357135011244
"307",4.38310834339049
"308",5.28006333882067
"309",6.33182156487647
"310",7.31858779919574
"311",7.36770544880407
"312",6.39430586406532
"313",5.54772495735139
"314",5.9865645651847
"315",6.88633505718352
"316",7.10844731529824
"317",6.68514688652106
"318",5.75822535762493
"319",4.67572643974389
"320",5.22053675585065
"321",6.07223126384962
"322",6.97574920157749
"323",6.06160455462575
"324",4.902094430665
"325",5.27927500599535
"326",5.53708528912572
"327",6.1982401637457
"328",6.29249554132408
"329",5.56800548426387
"330",5.04475891388736
"331",4.70362616364126
"332",5.12891161297079
"333",5.72850914872168
"334",6.05523882143373
"335",4.92668861332238
"336",3.44585411901026
"337",3.44667280386702
"338",4.24802192794649
"339",4.68397257796673
"340",4.83509191778194
"341",3.96387516174994
"342",2.99659143511431
"343",3.86494298098678
"344",4.47905674821123
"345",4.86911068471256
"346",5.08288653274599
"347",5.08284021261478
"348",3.58437218473558
"349",3.60214646036362
"350",4.49019561964376
"351",5.42025871586918
"352",5.90464376908591
"353",5.73317225003113
"354",4.86848894243406
"355",4.58385529498818
"356",5.36171599938482
"357",6.71928245656
"358",7.71621428214961
"359",8.02614029784381
"360",8.05254371437559
"361",7.66922154492617
"362",8.58365892731523
"363",9.90465651866686
"364",10.9566350734705
"365",11.9195956544317
"366",11.021092913805
"367",10.1325948651539
"368",10.8821224446157
"369",12.4092521504157
"370",13.4151904866859
"371",13.9530658953116
"372",12.1596074835434
"373",10.219061264435
"374",10.8614773021009
"375",11.4755441639889
"376",11.9021016723141
"377",11.5554738429419
"378",9.7334229539894
"379",7.67965663548779
"380",7.59255448829196
"381",8.45942434735304
"382",9.04630040890108
"383",8.210736205592
"384",7.2521407044329
"385",6.13661261704875
"386",5.60859526229548
"387",6.40012717137288
"388",6.11783529687884
"389",5.22804960198832
"390",4.22078164185317
"391",4.04715331588659
"392",4.69200255298626
"393",5.05846255453791
"394",5.1999107633433
"395",3.64967910110144
"396",2.78208353722947
"397",3.78003806922419
"398",4.6562989014295
"399",5.52073608897936
"400",5.50257909143676
"401",4.1942830255803
"402",2.90046963131586
"403",4.41512565656839
"404",5.33511723125895
"405",4.50818224278305
"406",3.35753428685806
"407",2.23090645865708
"408",3.32090673819548
"409",5.85100864167418
"410",6.47666921802231
"411",5.45175201350798
"412",3.55329927209702
"413",3.00308578311706
"414",4.7211978935684
"415",7.97069056161981
"416",8.45442149433242
"417",7.26523917928708
"418",5.8674740182806
"419",5.37568145718261
"420",8.43641240766324
"421",10.9964486460653
"422",12.208487476535
"423",10.5884795034337
"424",8.85233749399884
"425",9.43918775696948
"426",10.6818952853544
"427",12.7098549997946
"428",12.7236294744457
"429",10.4683980306157
"430",7.83276915142854
"431",6.552957406574
"432",8.0456705071919
"433",9.46468148010411
"434",8.81621471698169
"435",6.7877615361477
"436",4.75325359598704
"437",3.20353810739163
"438",3.76177390579748
"439",5.80591462084349
"440",5.67229454807048
"441",4.16149241030932
"442",3.80155908364081
"443",3.31386411132771
"444",2.96736255808209
"445",3.78134885706271
"446",4.77082619435906
"447",5.96916875686045
"448",7.46794710513949
"449",8.10248675375802
"450",6.48058281870096
"451",6.4540585000531
"452",7.03535758085543
"453",8.97453675547114
