"","x"
"1",NA
"2",0.000215011298840444
"3",0.00335509947487137
"4",0.0164384156874115
"5",0.0385071076656562
"6",0.0686500680810126
"7",0.106001066652567
"8",0.14973693012787
"9",0.199075557102151
"10",0.253273682101416
"11",0.311624654046164
"12",0.373456018009984
"13",0.43812713610071
"14",0.505026727374197
"15",0.573570460364756
"16",0.643198596911549
"17",0.713373744792184
"18",0.783578750226889
"19",0.853314785410869
"20",0.922099654801369
"21",0.989466374120572
"22",1.05496205248237
"23",1.11814710947265
"24",1.17859485958755
"25",1.23589149405623
"26",1.28963647511677
"27",1.33944335513103
"28",1.38494103535489
"29",1.42577546657596
"30",1.46161176724995
"31",1.49213676762719
"32",1.51706192995455
"33",1.53612662468298
"34",1.5491017079646
"35",1.5557933453866
"36",1.55604701480958
"37",1.54975160801801
"38",1.53684354494527
"39",1.51731080115759
"40",1.49119674525483
"41",1.45860367061164
"42",1.41969590829747
"43",1.37470239676433
"44",1.32391858843267
"45",1.26770757541662
"46",1.20650031587375
"47",1.14079485714264
"48",1.07115445613456
"49",0.998204517025057
"50",0.922628279313899
"51",0.84516121297058
"52",0.76658409945583
"53",0.687714805243048
"54",0.609398782746135
"55",0.532498366182019
"56",0.457880961823963
"57",0.386406266949278
"58",0.318912685591254
"59",0.256203143032794
"60",0.199030532664972
"61",0.148083058369846
"62",0.103969761152223
"63",0.0672065395205197
"64",0.038202988511664
"65",0.0172503905476696
"66",0.00451119300505241
"67",1.0301043852293e-05
"68",0.00362850096056946
"69",0.0150983092744523
"70",0.0340025175919442
"71",0.0597756751660798
"72",0.0917087229795527
"73",0.128956968908209
"74",0.17055157743411
"75",0.215414743653255
"76",0.262378733942887
"77",0.310209006179223
"78",0.357631668905261
"79",0.403365593702249
"80",0.446159541142851
"81",0.484834670121685
"82",0.518332731755741
"83",0.545770052133638
"84",0.566497034051559
"85",0.580162343836752
"86",0.586780281327252
"87",0.58679937176434
"88",0.581170728537646
"89",0.571417824964212
"90",0.559718182428229
"91",0.549028501537384
"92",0.54333133163087
"93",0.548184518287229
"94",0.571994261015394
"95",0.629034907852499
"96",0.746917979681297
"97",0.986750882714592
"98",1.5104304997349
"99",2.95815704079234
"100",10.9484110951355
"101",92.3157927869799
