"","x"
"1",NA
"2",NA
"3",NA
"4",NA
"5",NA
"6",NA
"7",NA
"8",NA
"9",NA
"10",NA
"11",NA
"12",0.356566657734704
"13",0.480680894883716
"14",0.403539350336309
"15",0.383250013492426
"16",0.367586231615029
"17",0.330280331382415
"18",0.346507188063213
"19",0.317933307889714
"20",0.284425428899647
"21",0.36890139184517
"22",0.362082626278814
"23",0.319669725673446
"24",0.319773115649553
"25",0.326040411505669
"26",0.307777016174879
"27",0.401085468578589
"28",0.413764974856736
"29",0.369379429635497
"30",0.403926503063303
"31",0.4793730416475
"32",0.448844571079533
"33",0.434108163593239
"34",0.427316816042764
"35",0.383956257756604
"36",0.384148617484981
"37",0.390743339636887
"38",0.354338116720326
"39",0.372331717863319
"40",0.343163298233138
"41",0.308785533102852
"42",0.289620895858273
"43",0.340861074896361
"44",0.320570448788473
"45",0.341345871911701
"46",0.335591271981016
"47",0.301940447771931
"48",0.304192784859401
"49",0.287641992957892
"50",0.258686685948035
"51",0.243569677414243
"52",0.230763394922791
"53",0.215765369606465
"54",0.225658266805292
"55",0.221337690104481
"56",0.222394541244773
"57",0.233408431385838
"58",0.235018988722016
"59",0.21271107287825
"60",0.250169559323016
"61",0.285453985454412
"62",0.261010074517731
"63",0.298185378116091
"64",0.282074665460351
"65",0.261443464076041
"66",0.287225111944926
"67",0.323736467191621
"68",0.296185058063151
"69",0.305750186965068
"70",0.316033613634444
"71",0.294151126792681
"72",0.296096170485204
"73",0.323408316682404
"74",0.292700089881673
"75",0.277193378408377
"76",0.276629713989116
"77",0.250044595249595
"78",0.233061786732225
"79",0.28842931638156
"80",0.260017420318654
"81",0.269619281688702
"82",0.258929605219261
"83",0.238301650557767
"84",0.238902939419072
"85",0.288843582431304
"86",0.26023248410786
"87",0.234410349392194
"88",0.221857077169295
"89",0.246242033444663
"90",0.258142567401488
"91",0.244487329911927
"92",0.22297825332273
"93",0.304572583467667
"94",0.297100126242705
"95",0.275814891417905
"96",0.24876728721347
"97",0.228959097627591
"98",0.243308113424886
"99",0.255892619319435
"100",0.287816073618041
"101",0.270194016570632
"102",0.254546751573821
"103",0.277083419651144
"104",0.265527392234817
"105",0.325320123987556
"106",0.372732016413945
"107",0.341774676798782
"108",0.350776994308611
"109",0.397064499426538
"110",0.357549699724683
"111",0.352231405968997
"112",0.320887260064022
"113",0.292477161512224
"114",0.280573858358367
"115",0.304677373939303
"116",0.275235754951998
"117",0.313850175604729
"118",0.334929742801043
"119",0.303661041486163
"120",0.329296007575983
"121",0.350401823573926
"122",0.315424987949031
"123",0.315785449099285
"124",0.342040664608602
"125",0.323575002916391
"126",0.310349584616054
"127",0.335241195060902
"128",0.306046315502836
"129",0.304225788641421
"130",0.343648444155094
"131",0.324069928467883
"132",0.319586230588443
"133",0.293886372053179
"134",0.269489210424056
"135",0.303767400355015
"136",0.31452897009784
"137",0.323899354298644
"138",0.299844532525077
"139",0.281230639351063
"140",0.258865835279946
"141",0.262693654549133
"142",0.276216873256518
"143",0.248736489669783
"144",0.239935283319998
"145",0.243752890201899
"146",0.220752240813131
"147",0.198866163297009
"148",0.183872090846347
"149",0.165506714992226
"150",0.160011099269389
"151",0.186094460279977
"152",0.167488460175012
"153",0.171001824933393
"154",0.173707192324224
"155",0.156338013165336
"156",0.195894733103386
"157",0.274098249851305
"158",0.286307701748487
"159",0.283773367397392
"160",0.283065500302599
"161",0.257019356591743
"162",0.255301862310474
"163",0.372511017945039
"164",0.340346314855951
"165",0.349741466055863
"166",0.361207997155976
"167",0.325088372339425
"168",0.309271085889362
"169",0.379338383895224
"170",0.362430065948724
"171",0.366188801674022
"172",0.33226711573104
"173",0.300853404992926
"174",0.280714867508606
"175",0.277534230227696
"176",0.252421284892315
"177",0.339195335777372
"178",0.372028951992355
"179",0.343661511125975
"180",0.30945560326699
"181",0.283367039115383
"182",0.27553529574626
"183",0.392922345558537
"184",0.463415759454224
"185",0.457128742152798
"186",0.41450399395323
"187",0.394206234295005
"188",0.356350256989605
"189",0.35129863337534
"190",0.316463729536236
"191",0.30687155848952
"192",0.293860621554063
"193",0.310908291131886
"194",0.282437066364119
"195",0.257375122543588
"196",0.242049706572819
"197",0.228057377775582
"198",0.273639717036974
"199",0.379462031604763
"200",0.356409417701455
"201",0.334447283771232
"202",0.325343742862919
"203",0.293676138297785
"204",0.295868434029197
"205",0.359400234625763
"206",0.325143945947635
"207",0.322598448425222
"208",0.31421672677974
"209",0.282910122830549
"210",0.286849824772643
"211",0.30070843643377
"212",0.271977934344999
"213",0.278090279693308
"214",0.286987842179033
"215",0.258963319986282
"216",0.237155390519518
"217",0.233616217304788
"218",0.211595806917659
"219",0.19713971871566
"220",0.179845649273011
"221",0.170295501905684
"222",0.194733917596796
"223",0.261326710931363
"224",0.248701476883727
"225",0.262776565116623
"226",0.289549520813328
"227",0.261452963155709
"228",0.297223517030544
"229",0.267573532940352
"230",0.262117229273495
"231",0.346612977673284
"232",0.3695769199216
"233",0.360952366579516
"234",0.333076695440163
"235",0.303284296602126
"236",0.286689697921911
"237",0.353980752990415
"238",0.38059357529323
"239",0.357043015114708
"240",0.378714195290168
"241",0.354964728902081
"242",0.31976179008269
"243",0.300487571969214
"244",0.331092977165811
"245",0.301128443259753
"246",0.28785664174932
"247",0.356099862787367
"248",0.323996683357816
"249",0.342287550689012
"250",0.336555925857418
"251",0.303695935883868
"252",0.33618749696676
"253",0.312039304316882
"254",0.285005598983637
"255",0.2578019543226
"256",0.277941849375009
"257",0.25021623420662
"258",0.237015136405691
"259",0.268579485767319
"260",0.242376653485777
"261",0.26772576027279
"262",0.306164024079898
"263",0.27890065001149
"264",0.308887611719744
"265",0.280171262390392
"266",0.254377227524018
"267",0.266037772297857
"268",0.314642111598084
"269",0.283180161018127
"270",0.262208385336909
"271",0.259741970555495
"272",0.234033702153163
"273",0.256597377465859
"274",0.249986956143303
"275",0.227514479174503
"276",0.219316077406244
"277",0.216014669602228
"278",0.195447654635586
"279",0.187966754614352
"280",0.184061829262501
"281",0.170310735194771
"282",0.241811141058559
"283",0.3055760297917
"284",0.277427262562926
"285",0.308099144093536
"286",0.312519757970596
"287",0.281573410572141
"288",0.306675498122043
"289",0.313860215294673
"290",0.282626333535543
"291",0.297175910242218
"292",0.284083259696244
"293",0.256725996523388
"294",0.26665792309579
"295",0.327328231234341
"296",0.300030405526822
"297",0.302582897993322
"298",0.293533167927028
"299",0.279529440372538
"300",0.291837303864335
"301",0.383266466891651
"302",0.352004694927908
"303",0.388309890010233
"304",0.418998328444743
"305",0.392925671318682
"306",0.355073684160766
"307",0.356692950445767
"308",0.322999228290846
"309",0.372806297902416
"310",0.427978384518693
"311",0.391848266379484
"312",0.383772438061763
"313",0.409638742246386
"314",0.368761396054649
"315",0.369001019602708
"316",0.349206762372056
"317",0.314354230630024
"318",0.309083222811737
"319",0.409906523772838
"320",0.37051035847738
"321",0.398471594841958
"322",0.443792436135713
"323",0.404725350992064
"324",0.410211810979474
"325",0.373467774553229
"326",0.339018698414211
"327",0.331750339385978
"328",0.314271794126856
"329",0.283756865994495
"330",0.266528150853799
"331",0.293666335888628
"332",0.268890200325881
"333",0.284599921461185
"334",0.296311238757122
"335",0.275615913769662
"336",0.329436859423088
"337",0.395961525961762
"338",0.361038443376339
"339",0.367569577855976
"340",0.36807531670519
"341",0.331914575053139
"342",0.339516182948124
"343",0.310576241642708
"344",0.287206128847612
"345",0.311825285498145
"346",0.327626982907554
"347",0.30350147769122
"348",0.347555326369903
"349",0.36679055510889
"350",0.33687289613617
"351",0.369191437616917
"352",0.370932684045906
"353",0.337300570701661
"354",0.322778397980275
"355",0.330034120833024
"356",0.297720301585854
"357",0.357138371142132
"358",0.381950191967982
"359",0.353369145372993
"360",0.31819922642346
"361",0.301561871935701
"362",0.278777109964094
"363",0.29466512314958
"364",0.305890018461575
"365",0.304879718814714
"366",0.289778302490874
"367",0.291455161438066
"368",0.266145558786882
"369",0.292230205410808
"370",0.296882891540936
"371",0.27807872321801
"372",0.309034707908035
"373",0.368360358174733
"374",0.334343607745655
"375",0.309758139062249
"376",0.288757176935825
"377",0.259969670212084
"378",0.293943857866647
"379",0.387219857026773
"380",0.354795613867053
"381",0.343988727190616
"382",0.333238346733632
"383",0.30388647110303
"384",0.293907507044413
"385",0.321207294236945
"386",0.316096620414061
"387",0.310879603593191
"388",0.281944485461267
"389",0.256653978466973
"390",0.262063263674964
"391",0.320057839330546
"392",0.288484265739847
"393",0.315859337577163
"394",0.315738284612864
"395",0.305620534346402
"396",0.342335278937816
"397",0.315896854388893
"398",0.308819351535013
"399",0.34139949189297
"400",0.319978195184265
"401",0.297297011185405
"402",0.356965122400381
"403",0.421584339457171
"404",0.384711233933278
"405",0.387817398160981
"406",0.370619488590322
"407",0.336251642630484
"408",0.364232862061661
"409",0.414959341205996
"410",0.374624867538975
"411",0.359056347337339
"412",0.383084461975943
"413",0.352322977374212
"414",0.36254775785275
"415",0.443218971675496
"416",0.399124903117395
"417",0.378419847015833
"418",0.350382019983409
"419",0.315361791242732
"420",0.406605149334237
"421",0.435519469373836
"422",0.407173008350638
"423",0.401371628293963
"424",0.388615282359267
"425",0.361258051777635
"426",0.342410757886323
"427",0.346236550395012
"428",0.312142178754337
"429",0.344582633653615
"430",0.377942988940777
"431",0.352089344323889
"432",0.339179359912274
"433",0.319135455161478
"434",0.300028386120345
"435",0.331937000093085
"436",0.335614233605195
"437",0.315292343013296
"438",0.285072644866603
"439",0.283289540702836
"440",0.265385717272643
"441",0.351089199061323
"442",0.402712110068213
"443",0.363574388409389
"444",0.344883499453081
"445",0.327225253304322
"446",0.31975491534765
"447",0.356598235488648
"448",0.393296829362219
"449",0.367900626559293
"450",0.368971778193554
"451",0.339453857971114
"452",0.305692623040362
