"","x"
"487",1405.97822301936
"488",1417.82093812651
"489",1425.68333626028
"490",1429.03124789184
"491",1430.24788867799
"492",1430.22237870343
"493",1430.00064460036
"494",1427.83899935461
"495",1427.75817109705
"496",1431.07783859724
"497",1437.64863385435
"498",1451.33323302712
"499",1469.38677629735
"500",1483.6829786958
"501",1492.72252385461
"502",1497.41084049322
"503",1499.12356121297
"504",1501.028995761
"505",1500.9303298501
"506",1498.85420279427
"507",1499.24977014466
"508",1500.70063409459
"509",1508.38885844806
"510",1520.73882043958
"511",1535.08542130567
"512",1547.72123477967
"513",1555.27258635683
"514",1558.82162947685
"515",1560.22882204384
"516",1559.96077731393
"517",1558.41369711462
"518",1555.86687787447
"519",1553.89631038036
"520",1555.57512052466
"521",1563.24061746113
"522",1576.20074432333
"523",1591.97993059653
"524",1605.08452701273
"525",1612.99751305689
"526",1616.2268203421
"527",1616.26147328953
"528",1615.55942714479
"529",1613.62392116278
"530",1610.84387313715
"531",1607.94321826107
"532",1607.85293812656
"533",1613.72129692852
"534",1626.2201812071
"535",1640.88085553713
"536",1654.54914700527
"537",1661.80650308807
"538",1664.36127275664
"539",1664.48724581037
"540",1663.68971031294
"541",1662.07947570412
"542",1658.52959062885
"543",1654.739083831
"544",1654.36103933167
"545",1660.48812813836
"546",1673.99207275662
"547",1690.02403382374
"548",1704.42175451516
"549",1712.85349278358
"550",1716.99754738419
"551",1718.67141083034
"552",1718.82744662603
"553",1717.41280697613
"554",1713.44896558351
"555",1711.16051855181
"556",1713.91270444492
"557",1724.61314740462
"558",1739.31792694793
"559",1758.01615639957
"560",1773.77203538777
"561",1782.50908666547
"562",1786.64094006653
"563",1788.31424909186
"564",1787.08401957749
"565",1784.31311527084
"566",1778.94039401844
"567",1775.79418357746
"568",1775.76615072966
"569",1782.08818561222
"570",1795.11522974286
"571",1813.53610662068
"572",1828.8573057406
"573",1838.30447174629
"574",1841.7165908757
"575",1841.84619355291
"576",1840.84804885416
"577",1840.05743662005
"578",1834.93762985311
"579",1831.25822187292
"580",1833.24636845258
"581",1841.73337843186
"582",1856.83386484806
"583",1875.55590448393
"584",1891.17606000712
"585",1901.82844038632
"586",1906.3647101789
"587",1907.92419310142
"588",1907.33787712238
"589",1906.16260843738
"590",1900.62849763892
"591",1897.7128751957
"592",1898.66830035555
"593",1906.44585095107
"594",1922.58590889208
"595",1940.46786207106
"596",1955.79397051743
"597",1965.11502662157
"598",1969.02289802273
"599",1968.38675778208
"600",1968.32982174475
"601",1969.09608730115
"602",1967.40488403329
"603",1963.347820198
"604",1964.44464061036
"605",1971.75699148003
"606",1986.88267539323
"607",2003.64754072454
"608",2019.19517794279
"609",2029.02926463342
"610",2033.66577058416
"611",2034.11633228553
"612",2034.07505770356
"613",2031.03915126824
"614",2027.75309820534
"615",2024.84694254175
"616",2026.54032394243
"617",2034.61197344146
"618",2049.3323071913
"619",2067.39918371736
"620",2084.40065918573
"621",2093.97063765087
"622",2098.18077061832
"623",2098.48786406324
"624",2095.05599453785
"625",2090.5161452354
"626",2084.12760094661
"627",2078.97539550581
"628",2079.70260338952
"629",2088.96109572415
"630",2104.65325987737
"631",2124.15877469482
"632",2140.02451502378
"633",2149.25363167045
"634",2154.19394292392
"635",2154.25417621898
"636",2153.98098019283
"637",2152.78400178682
"638",2151.24687231438
"639",2148.51932684034
"640",2149.79656352566
"641",2157.05694522863
"642",2173.10520649039
"643",2191.38326629178
"644",2207.87111234034
"645",2217.99590444634
"646",2221.91079822811
"647",2222.00675269204
"648",2220.95457064004
"649",2219.7748320209
"650",2214.18172996426
"651",2209.53921123376
"652",2211.44483863633
"653",2219.77396502934
"654",2235.41742641637
"655",2254.31396266524
"656",2271.26934188405
"657",2279.38295869881
"658",2282.43867384604
"659",2282.019815832
"660",2278.75462562427
"661",2275.56555235642
"662",2271.28648263752
"663",2264.85584602768
"664",2266.07247927874
"665",2273.89797902174
"666",2290.00067400416
"667",2311.2413659006
"668",2329.09093623871
"669",2339.64612092853
"670",2343.49814583543
"671",2344.4696662571
"672",2346.31843243222
"673",2343.03221732817
"674",2336.31251182016
"675",2331.47546184267
"676",2331.7177944546
"677",2342.08631257268
"678",2360.19615945674
"679",2382.77818753222
"680",2400.16595820316
"681",2411.01257684632
"682",2415.14300965011
"683",2416.01447453763
"684",2417.22135579846
"685",2415.15613971604
"686",2408.77698199754
"687",2403.09260127626
"688",2405.03621429393
"689",2414.37097925317
"690",2432.92788499259
"691",2454.60960488299
"692",2471.16019837042
"693",2478.87724046762
"694",2480.18939601538
"695",2480.1655193897
"696",2475.90982664082
"697",2471.4927842819
"698",2460.09343249492
"699",2452.17990706409
"700",2451.67800762352
"701",2463.05457042937
"702",2482.78352633964
"703",2505.47416427712
"704",2523.53340488236
"705",2532.25191326442
"706",2537.56611762499
"707",2536.99276832914
"708",2537.34335901246
"709",2536.68066984915
"710",2531.17679949188
"711",2526.5141391263
"712",2528.35829101841
"713",2539.16876958499
"714",2557.98570563022
"715",2582.13745741268
"716",2602.39446666369
"717",2614.51926908164
"718",2619.27610713639
