"","V1","V2","V3","V4"
"443",581.568391080532,44.3143855858111,611.79821887972,555.951403182307
"444",581.308536569085,44.2945851750716,611.524857174184,555.702994770711
"445",580.531950747639,44.2354108388116,610.707904551493,554.960616086199
"446",578.822241143123,44.1051342766457,608.909324527394,553.326215956751
"447",577.614316537288,44.0130927600116,607.63861220237,552.171498145653
"448",577.842374874896,44.0304703638563,607.878524974262,552.38951094474
"449",580.418949241764,44.226800342815,610.589029246223,554.852592082975
"450",585.962194193424,44.6491848773804,616.420411144298,560.15166757663
"451",592.081656826581,45.1154760838193,622.857962422679,566.001579452521
"452",597.746008513829,45.547088717195,628.816746164223,571.41642715907
"453",601.144803386715,45.8060703070374,632.392209826727,574.665511544827
"454",602.969084742532,45.9450770148616,634.311317022617,576.409436756584
"455",603.351452200675,45.9742126749757,634.713559877347,576.774961651241
"456",602.84979449505,45.9359873289285,634.185826088002,576.295401018929
"457",601.94649350263,45.8671575419385,633.23557166092,575.431888727109
"458",601.365857238554,45.822914182626,632.62475402085,574.876828392499
"459",600.8951319079,45.787045823672,632.129560466158,574.426837622532
"460",601.430632590908,45.8278499390817,632.692896385197,574.93875051307
"461",604.129452151544,46.0334947651602,635.532000135672,577.518692175449
"462",609.481580053016,46.4413165504704,641.162330751223,582.635068963579
"463",616.542986976847,46.9793820884195,648.590788427126,589.38543426533
"464",622.732092948131,47.4509799824064,655.101603092713,595.301921821997
"465",626.689713638842,47.7525430177782,659.264940245683,599.085216805028
"466",628.786229472531,47.912293465818,661.47043262212,601.089385080694
"467",629.97520774695,48.002891308675,662.721213788586,602.225991110448
"468",630.34215459441,48.0308519481066,663.107234471867,602.576774643162
"469",630.612909432867,48.0514829426631,663.392063101589,602.835603242975
"470",629.227626287894,47.9459270486817,661.934773170196,601.511339201009
"471",628.390763597451,47.8821597316895,661.054410496928,600.711338729597
"472",629.616542326294,47.9755616979345,662.343904999291,601.883124223346
"473",632.78061772398,48.2166581181424,665.672448507491,604.907828082938
"474",638.414964479899,48.6459844338352,671.599667666389,610.293992518644
"475",645.869732420482,49.2140233197829,679.441933198972,617.420392028194
"476",651.740508045791,49.6613650576382,685.617870760388,623.032571088673
"477",654.92466352678,49.9039915413224,688.967538111266,626.07647054187
"478",655.675453907882,49.9612003149637,689.757354450935,626.794190026407
"479",655.697315595987,49.9628661332769,689.780352505935,626.815088748491
"480",655.378380174863,49.9385638715904,689.444838874909,626.51020182957
"481",654.152039058932,49.8451190525379,688.15475275267,625.33787872082
"482",652.04835975355,49.6848227618225,685.94172454848,623.326862510844
"483",650.098506359231,49.5362477077499,683.890518100508,621.462896471429
"484",649.772514291825,49.5114077432772,683.547581019906,621.151263738151
"485",651.682247702094,49.6569257322303,685.556582053759,622.976877002947
"486",656.244385338846,50.0045517886515,690.355858842622,627.338061103669
"487",662.979386852243,50.5177458661893,697.440944609393,633.776398536093
"488",668.563737926716,50.9432626077388,703.315569319677,639.114769505581
"489",672.271197835106,51.2257638757652,707.215742374658,642.658922815705
"490",673.849882600194,51.3460565988077,708.876486910067,644.168069502138
"491",674.423581217438,51.3897713228617,709.480006285581,644.716497780139
"492",674.411552163918,51.3888547322696,709.467351963868,644.70499858368
"493",674.306994968588,51.3808876763898,709.357359902994,644.605046935089
"494",673.287685980613,51.3032183047098,708.285067404133,643.630636580552
"495",673.249571970197,51.3003140908981,708.244972233822,643.594201420221
"496",674.814938408874,51.4195919832501,709.891706158439,645.090616427337
"497",677.913351840442,51.65568508875,713.151174602493,648.052550606254
"498",684.366230711777,52.1473819671027,719.939473039405,654.221192365513
"499",692.879255203794,52.7960579536702,728.89500312215,662.359234226537
"500",699.62053138095,53.3097301484398,735.986689708654,668.803569935646
"501",703.883066894436,53.6345271030454,740.470791105941,672.878348820094
"502",706.093810446184,53.8029814820763,742.796448738135,674.991713298839
"503",706.901432153291,53.8645206927438,743.64605048664,675.763760796938
"504",707.799926744215,53.9329842412441,744.591248676278,676.622678400158
"505",707.75340151072,53.9294391085165,744.542305068919,676.578202515221
"506",706.774418038598,53.8548424630813,743.512434199486,675.642341413817
"507",706.960945109307,53.8690554647855,743.708656916165,675.820652319778
"508",707.645090052792,53.9211859850943,744.428363599504,676.4746619722
"509",711.270419509815,54.1974290717168,748.24213707598,679.940302522034
"510",717.093959373187,54.6411715359527,754.368383568445,685.507326466569
"511",723.859000602056,55.1566545816578,761.485070510079,691.974380421802
"512",729.817331771213,55.6106678824622,767.753114737883,697.670258369988
"513",733.378119809437,55.881993037913,771.498991943393,701.074200428474
"514",735.051646748261,56.0095125509964,773.259508532882,702.674011670234
"515",735.715198750683,56.0600739290606,773.957551857523,703.308335461707
"516",735.588804096926,56.0504429011221,773.824587230782,703.187508253439
"517",734.859289041034,55.9948552660765,773.057152104173,702.490126956267
"518",733.658353898078,55.9033463329834,771.79379255314,701.342090735425
"519",732.729146313202,55.8325425137989,770.816284913255,700.453812987558
"520",733.520777721062,55.8928632946181,771.649065189429,701.210574528854
"521",737.135390220501,56.1682897698187,775.451564642654,704.665970182819
"522",743.246649143256,56.633955869406,781.880485783138,710.50803970624
"523",750.687216194122,57.2009126750477,789.707812266129,717.620863848411
"524",756.866598744088,57.6717696631529,796.208398088582,723.528056282082
"525",760.597913034621,57.9560885889207,800.133665472505,727.095013233924
"526",762.120670733744,58.0721197778018,801.735575862404,728.550696335891
"527",762.137011093405,58.0733648815759,801.75276559123,728.566316933608
"528",761.805966049492,58.0481398900749,801.404512881246,728.249853797883
"529",760.893291480147,57.9785958546689,800.444397640277,727.377380817477
"530",759.582378903212,57.8787068540035,799.065344046622,726.124211460658
"531",758.214594993242,57.7744843678539,797.626462957543,724.816675845483
"532",758.172024015084,57.7712405417282,797.581679147053,724.775980038413
"533",760.939208354537,57.9820946316104,800.492701266127,727.421275140378
"534",766.832971500851,58.4311879740665,806.692821236048,733.055429165031
"535",773.746111917272,58.957955891169,813.965305536259,739.664058818656
"536",780.191301002353,59.4490668226952,820.745514473112,745.825349512204
"537",783.613457481854,59.7098285217377,824.345554074639,749.09676646998
"538",784.818141594802,59.801623119087,825.612857466498,750.248386525775
"539",784.877543324182,59.8061494158744,825.675346887846,750.305171721303
"540",784.501470931012,59.7774934275251,825.279726314514,749.94566460591
"541",783.742175846516,59.7196366119487,824.48096319839,749.219815034081
"542",782.068251889471,59.5920868468455,822.720028953739,747.619624262003
"543",780.28086440967,59.4558913809537,820.839733371377,745.91096782079
"544",780.10260011918,59.4423079871068,820.652202932851,745.740555735203
"545",782.991786817622,59.6624584205687,823.691569073149,748.502479222946
"546",789.359479272968,60.147664258929,830.390253118403,754.589686866756
"547",796.919240544019,60.7237034334096,838.342969517228,761.816454949104
"548",803.708386975865,61.2410232489181,845.485014646263,768.306552318706
"549",807.684315319401,61.5439812919948,849.667611080792,772.107348537073
"550",809.638415840454,61.6928799689028,851.723285420436,773.975374625321
"551",810.427714666734,61.753023011521,852.55361186783,774.729906330845
"552",810.501292275874,61.7586294829042,852.6310140288,774.800242985436
"553",809.83422865259,61.7078005261282,851.92927654983,774.162562253359
"554",807.9651064336,61.5653770313344,849.962997670193,772.37577133366
"555",806.886004933251,61.4831515859592,848.827804654153,771.344202213852
"556",808.183779312712,61.5820394814103,850.193037129025,772.584812085951
"557",813.229499791396,61.9665136142551,855.501033315145,777.408278118859
"558",820.163437718602,62.4948662614191,862.795396177277,784.036789192247
"559",828.980459557283,63.1667062573168,872.070725337973,792.465437891665
"560",836.410036217783,63.732825616488,879.886490151943,799.567755749383
"561",840.529932816571,64.0467537619176,884.220538287578,803.506178693598
"562",842.478279945672,64.1952140414964,886.270160174918,805.36870481593
"563",843.267317338614,64.2553371634004,887.100211599712,806.12298660376
"564",842.687211049788,64.211134187176,886.489951482918,805.568432899993
"565",841.380610130817,64.1115737265009,885.115433666487,804.319385280758
"566",838.84714027807,63.9185282280754,882.450274474089,801.897509984306
"567",837.363566325843,63.805482764855,880.889584595703,800.47928465928
"568",837.350347628751,63.8044755257257,880.875678792945,800.466648220799
"569",840.33145981205,64.0316305031821,884.011748689444,803.31644804962
"570",846.474273113724,64.4997009853592,890.47386440019,809.188682041236
"571",855.160511248702,65.1615755162092,899.611611742116,817.492307811792
"572",862.385117598971,65.7120765345273,907.211751923375,824.398683913851
"573",866.839863926758,66.0515195810962,911.898055220976,828.657207089694
"574",868.448825297033,66.1741193228438,913.590650134451,830.195296754108
"575",868.50993855047,66.1787760344512,913.654940044591,830.253718084295
"576",868.039270264481,66.1429120221901,913.159806499736,829.803781846283
"577",867.666462488634,66.1145047913612,912.76762023799,829.447395547994
"578",865.252252726654,65.9305466809854,910.227920255951,827.139527160828
"579",863.517253132245,65.7983430705467,908.402735672511,825.480951017719
"580",864.45475001433,65.8697785181319,909.388963485888,826.377152934927
"581",868.456741353987,66.1747225110596,913.598977666723,830.202864123722
"582",875.577272142778,66.7172931730653,921.089632456209,837.009748995983
"583",884.405521510512,67.3899886849423,930.376772751042,845.44913067303
"584",891.771098702068,67.9512314084718,938.125211414365,852.49026811739
"585",896.7941556006,68.3339786203817,943.409365971224,857.292068857996
"586",898.933202505051,68.4969698536808,945.659600176374,859.336894791182
"587",899.668565980002,68.5530031269372,946.433187721888,860.039866895611
"588",899.392092701881,68.5319363983482,946.142343408963,859.775571742588
"589",898.837902815144,68.4897082017934,945.559346824509,859.245792872406
"590",896.22833082899,68.2908638681227,942.814129722525,856.751167597617
"591",894.853489065404,68.1861035871902,941.367823913777,855.436885013931
"592",895.304013245856,68.2204326576048,941.841766265856,855.867564456163
"593",898.97146387959,68.4998852963534,945.699850370769,859.373470824523
"594",906.582197490037,69.0798084644224,953.706188642676,866.648966011105
"595",915.014309851538,69.7223191032764,962.57660079588,874.709659767961
"596",922.241231161018,70.2729965170051,970.179176267544,881.618248859656
"597",926.636511229771,70.6079083497518,974.802922259901,885.819925152726
"598",928.479241183211,70.7483208050016,976.741437008435,887.581486336266
"599",928.17927361629,70.7254638570869,976.425877177505,887.294731773438
"600",928.152425818437,70.7234181068632,976.397633835605,887.269066570312
"601",928.513753085412,70.7509505451403,976.777742833547,887.614478054436
"602",927.716277785147,70.6901844710327,975.938814900417,886.852130033145
"603",925.80319716277,70.5444114309964,973.926292666928,885.023316994604
"604",926.320395304653,70.5838209282029,974.470374681812,885.517733536343
"605",929.768484198672,70.8465586270311,978.097694660432,888.813940634817
"606",936.900896694333,71.3900346520993,985.600848765924,895.632183847228
"607",944.806253943852,71.9924075711259,993.917125164436,903.189325058706
"608",952.137635626155,72.5510446630468,1001.62959084165,910.197773241332
"609",956.774831748868,72.9043900307982,1006.50782764403,914.630709643642
"610",958.961144326138,73.070982816868,1008.80778438378,916.720719286137
"611",959.173603605821,73.0871718026959,1009.03128726132,916.923820136304
"612",959.154140859817,73.0856887791269,1009.01081284503,916.905214687459
"613",957.722580004837,72.9766066132284,1007.504839696,915.5367113811
"614",956.173064223482,72.8585365102803,1005.87478034322,914.055448839825
"615",954.802686454896,72.7541163771253,1004.43317056719,912.745433620601
"616",955.60118883875,72.8149607130142,1005.27317897154,913.50876348439
"617",959.407319793084,73.1049805237317,1009.27715197695,917.147241567469
"618",966.348592199688,73.6338920440276,1016.57923056349,923.782764050306
"619",974.867903897033,74.2830471034702,1025.54137465945,931.926816177153
"620",982.884833033671,74.8939215843117,1033.97502243313,939.590614745102
"621",987.397490734288,75.2377773653839,1038.72224732704,943.90449840731
"622",989.382750055969,75.3890502825817,1040.81070009656,945.802310809938
"623",989.527557863435,75.4000843571881,1040.96303498967,945.940740107313
"624",987.909283329411,75.2767749703915,1039.26064281575,944.393747506403
"625",985.768548531632,75.1136551228882,1037.00863298086,942.347308028399
"626",982.75607429404,74.8841104176061,1033.83957083572,939.467527584472
"627",980.326587159637,74.6989882010261,1031.283799366,937.14505476425
"628",980.669497048966,74.7251172707795,1031.64453365408,937.472860121387
"629",985.035275601357,75.0577811450892,1036.23724464618,941.646334384104
"630",992.43480796847,75.6216111872649,1044.02140346942,948.719931342747
"631",1001.63249968388,76.322457490859,1053.69718966343,957.512482130657
"632",1009.11388070603,76.8925242421038,1061.56745162111,964.664322465855
"633",1013.46580735426,77.2241326281316,1066.1455906894,968.824554974601
"634",1015.79537723811,77.4016413436414,1068.59625122657,971.051511710211
"635",1015.82377983523,77.4038055665595,1068.62613018595,971.078663226636
"636",1015.69495612306,77.3939894490727,1068.49061023875,970.955513955391
"637",1015.1305291663,77.3509812075992,1067.89684446308,970.41594893876
"638",1014.40570630741,77.2957511088817,1067.13434543309,969.723053156184
"639",1013.11955094854,77.1977485603074,1065.78133593356,968.493550508791
"640",1013.72182314638,77.2436405358896,1066.41491413962,969.069293755199
"641",1017.14540633632,77.5045109475055,1070.01645461175,972.342074579515
"642",1024.71285385234,78.0811357989737,1077.97725678528,979.576190342279
"643",1033.33174757457,78.7378788159391,1087.04415916313,987.81543809412
"644",1041.10647828151,79.3302982452909,1095.2230190732,995.247706615204
"645",1045.88075454876,79.6940888546932,1100.24546142313,999.811685040903
"646",1047.72679585761,79.8347536288146,1102.18745965078,1001.5764117209
"647",1047.77204252688,79.8382013374237,1102.23505823436,1001.61966535996
"648",1047.27589329763,79.8003957266127,1101.71311925107,1001.14537056605
"649",1046.71959564411,79.7580069223095,1101.12790533847,1000.61357677223
"650",1044.08220673481,79.5570429929435,1098.35342539432,998.092359857154
"651",1041.89305887248,79.3902341636411,1096.05048599187,995.999639818549
"652",1042.79164440264,79.4587046415351,1096.99577984775,996.858644355304
"653",1046.71918682019,79.7579757707181,1101.12747526395,1000.61318595623
"654",1054.09575373198,80.3200558896549,1108.88747489132,1007.66482904442
"655",1063.00628578062,80.9990211825324,1118.26117490707,1016.18286900588
"656",1071.00147854698,81.6082393940361,1126.67195645757,1023.82588864955
"657",1074.82739890117,81.8997671187141,1130.69674751254,1027.48328444685
"658",1076.26830041837,82.0095610249921,1132.21254684986,1028.86071697692
"659",1076.07079079498,81.9945111740337,1132.00477070924,1028.67190727896
"660",1074.53111274988,81.8771906875436,1130.38506045661,1027.20004914025
"661",1073.02732712565,81.7626051340434,1128.80310830689,1025.76250242916
"662",1071.0095611517,81.6088552728694,1126.68045919474,1023.83361523082
"663",1067.97723856884,81.3777981621012,1123.49051699067,1020.93486072371
"664",1068.55093363297,81.4215126154145,1124.09403262838,1021.4832856051
"665",1072.24099435829,81.7026880993728,1127.97590209366,1025.01080613327
"666",1079.83410972191,82.2812687911392,1135.96370632521,1032.26945912347
"667",1089.85001228658,83.0444611775345,1146.50023383173,1041.84418011995
"668",1098.2668547416,83.6858082790743,1155.35458235126,1049.89027658083
"669",1103.24407967951,84.0650631843076,1160.59052260984,1054.64826417202
"670",1105.06047560165,84.2034690373505,1162.50133448853,1056.38465128854
"671",1105.51858939241,84.2383764213786,1162.98326095759,1056.8225860331
"672",1106.3903624008,84.3048038370181,1163.9003485813,1057.65595908897
"673",1104.84077021006,84.1867279118221,1162.27020884739,1056.17462350399
"674",1101.67213917112,83.9452843605698,1158.93687289647,1053.14556467053
"675",1099.39126143365,83.7714858923544,1156.5374355153,1050.96515528432
"676",1099.50553171455,83.7801930665514,1156.6576455463,1051.07439217542
"677",1104.39473531098,84.1527409159577,1161.80098912878,1055.74823559877
"678",1112.93430938588,84.8034399293461,1170.7844488373,1063.91165758377
"679",1123.58270982498,85.6148274293676,1181.98635135207,1074.09101611934
"680",1131.78179381463,86.2395817573884,1190.61162235759,1081.92894596347
"681",1136.89644243416,86.6293080811333,1195.9921295578,1086.81830398296
"682",1138.84411969037,86.777717317694,1198.04104675236,1088.68018973903
"683",1139.25505298032,86.8090296388935,1198.47334028607,1089.07302219463
"684",1139.82414956035,86.8523936966203,1199.07201841124,1089.61705114645
"685",1138.85031108289,86.7781890898187,1198.04755997244,1088.68610841242
"686",1135.84226301813,86.5489816503382,1194.88315407186,1085.81055917679
"687",1133.16183228064,86.3447380169857,1192.06339499248,1083.24819634466
"688",1134.07832966704,86.414573343651,1193.0275317599,1084.12432375426
"689",1138.48007405238,86.7499777448079,1197.65807808294,1088.332179623
"690",1147.23045566396,87.4167398844046,1206.86330306867,1096.69712347131
"691",1157.45432195399,88.1957787040907,1217.61860422024,1106.47064778429
"692",1165.25864078531,88.7904526912432,1225.82859024045,1113.93120112883
"693",1168.89755905171,89.0677312188349,1229.65665887035,1117.40983192669
"694",1169.51629699962,89.114877852697,1230.30755871341,1118.00131563801
"695",1169.50503814056,89.1140199494318,1230.29571462073,1117.9905527104
"696",1167.49829541646,88.9611100385579,1228.18466174513,1116.07220320861
"697",1165.41546939052,88.8024027273673,1225.99357077035,1114.08112173054
"698",1160.04018324845,88.3928163289539,1220.33887815273,1108.94260677852
"699",1156.30861461383,88.1084780226595,1216.41334320396,1105.37540668597
"700",1156.07194737538,88.0904444372353,1216.16437404199,1105.14916419184
"701",1161.43648752971,88.4992120121859,1221.80776209724,1110.27740649657
"702",1170.73954135976,89.2080867049532,1231.59438711101,1119.17067839721
"703",1181.43915603428,90.023376630572,1242.85016596861,1129.39899527797
"704",1189.95486706554,90.6722573262292,1251.80852223646,1137.53960534127
"705",1194.06601988909,90.9855192129118,1256.13337209687,1141.46966965701
"706",1196.57189650289,91.176462159945,1258.76950375837,1143.86516714451
"707",1196.30153757528,91.1558613330289,1258.48509161888,1143.60671701642
"708",1196.46685620715,91.1684582927493,1258.65900348561,1143.76475367517
"709",1196.15436967786,91.1446474241367,1258.33027395874,1143.46603158659
"710",1193.55905736432,90.9468896499147,1255.60005774477,1140.9850378728
"711",1191.36041185213,90.7793571180788,1253.28712700621,1138.88323853785
"712",1192.23000902702,90.8456187394173,1254.20192569695,1139.71453160157
"713",1197.32761604135,91.2340465258349,1259.56450547217,1144.58759866634
"714",1206.20061315997,91.9101517297062,1268.89871949851,1153.06975704047
"715",1217.58920604568,92.7779404612767,1280.8792895396,1163.95670394506
"716",1227.14125980641,93.5057884667414,1290.92785745885,1173.08800780029
"717",1232.85862721733,93.941440795632,1296.94241267252,1178.55353598813
"718",1235.10168157284,94.1123571953615,1299.30206061866,1180.69778804083
