"","x"
"616",388.950384163486
"617",387.983942501664
"618",386.775689624532
"619",385.596216261978
"620",384.944409642181
"621",385.185586642669
"622",386.654212370691
"623",388.549569372313
"624",390.242265819493
"625",391.462434996322
"626",391.900467648159
"627",391.870828507742
"628",391.372582837345
"629",390.314683651411
"630",388.855748541509
"631",387.590113198212
"632",386.925819284906
"633",387.523336390938
"634",389.232184597227
"635",391.194123658375
"636",393.006367679592
"637",393.907176127393
"638",394.026908006211
"639",393.56620051617
"640",392.992770582056
"641",392.09957728505
"642",391.040754348364
"643",389.79003786043
"644",389.211241709128
"645",389.584181046917
"646",391.007730443305
"647",392.925476003154
"648",394.612760505345
"649",395.546474912546
"650",395.662702104739
"651",395.671646668849
"652",395.273272333132
"653",394.247990711412
"654",393.035212136686
"655",391.841797862478
"656",391.229249657934
"657",391.605188845222
"658",393.293310651835
"659",395.299416054852
"660",397.003078957147
"661",398.114780475342
"662",398.352366688442
"663",398.108769143544
"664",397.846991948225
"665",396.878417138701
"666",395.746913407042
"667",394.574412260866
"668",393.826200397804
"669",394.26911867402
"670",395.865214627224
"671",397.965491154249
"672",399.675177497762
"673",400.382119014317
"674",400.791117821817
"675",400.897653245419
"676",400.449746511513
"677",399.532700484114
"678",398.055107260642
"679",396.648328498546
"680",395.802815396636
"681",396.372194124624
"682",398.003676133275
"683",400.121611999815
"684",401.866243539642
"685",402.637312280764
"686",402.877798677967
"687",402.906559001361
"688",402.510476923318
"689",401.38880951867
"690",400.032363084398
"691",398.595804836483
"692",397.860001345862
"693",398.493397048127
"694",400.375430943009
"695",402.638089204159
"696",404.289061615086
"697",405.436128035304
"698",405.700241330348
"699",406.035570545259
"700",405.674843315861
"701",404.684038028654
"702",403.098295799275
"703",401.676580768196
"704",401.085566007173
"705",401.864614732373
"706",403.942420220505
"707",406.06503265397
"708",408.009811578122
"709",408.848149373803
"710",408.880862913935
"711",408.770781552742
"712",408.283133683565
"713",407.273625865825
"714",405.935765610491
"715",404.697360448521
"716",403.940083177899
"717",404.416894363414
"718",406.323853142284
"719",408.212266657716
"720",410.079255693078
"721",411.484292034014
"722",412.110627317578
"723",411.850165500295
"724",410.832427105709
"725",409.389844304703
"726",407.968685983766
"727",407.009480357255
"728",406.828975788116
"729",407.535268319825
"730",408.998837428835
"731",410.887250944267
"732",412.754239979629
"733",414.159276320565
"734",414.785611604129
"735",414.525149786846
"736",413.50741139226
"737",412.064828591254
"738",410.643670270317
